,student_id,age,gender,governmental_grant,programm,total_mark
1274,869054,19,male,0,data_analysis,88
1275,996821,21,female,1,data_analysis,93
1276,715051,22,female,0,data_science,62
1277,351144,18,female,1,data_analysis,92
1278,559140,17,male,0,data_engineering,98
1279,156435,18,male,0,data_engineering,67
1280,532514,18,female,0,data_science,100
1281,705925,20,male,0,data_engineering,55
1282,681888,20,male,0,data_engineering,54
1283,419761,22,male,0,data_engineering,46
1284,447608,21,male,0,data_science,62
1285,380482,18,male,0,data_analysis,83
1286,546290,19,female,0,data_engineering,48
1287,309689,18,female,0,data_engineering,91
1288,834402,18,female,0,data_science,83
1289,947337,18,male,0,data_science,54
1290,943583,20,female,0,data_science,63
1291,366432,20,male,0,data_science,93
1292,614559,18,female,0,data_science,94
1293,835698,19,female,0,data_science,41
1294,956082,19,male,0,data_engineering,49
1295,934824,21,male,0,data_engineering,64
1296,196419,18,male,0,data_analysis,73
1297,266481,20,female,1,data_analysis,78
1298,682916,20,male,0,data_science,64
1299,635845,18,female,0,data_engineering,51
1300,525641,22,female,0,data_analysis,48
1301,331019,21,male,0,data_science,54
1302,764658,18,female,0,data_analysis,41
1303,477633,17,female,1,data_science,61
1304,762925,17,male,0,data_analysis,42
1305,470870,22,male,1,data_engineering,65
1306,374701,21,male,0,data_analysis,50
1307,447883,20,female,0,data_analysis,99
1308,350989,18,male,0,data_science,64
1309,226578,17,male,0,data_engineering,42
1310,327135,17,male,0,data_engineering,86
1311,253945,17,male,0,data_analysis,71
1312,977962,18,female,1,data_engineering,40
1313,991763,19,male,0,data_science,43
1314,784218,17,female,0,data_science,46
1315,551911,18,female,0,data_analysis,76
1316,808326,20,female,0,data_analysis,50
1317,973781,20,male,0,data_engineering,78
1318,542052,22,male,0,data_engineering,77
1319,362745,21,male,0,data_analysis,100
1320,229950,17,female,0,data_science,48
1321,793397,18,male,0,data_analysis,90
1322,202618,18,male,1,data_analysis,60
1323,401275,17,male,0,data_analysis,96
1324,477660,19,male,0,data_science,82
1325,687215,20,male,0,data_science,95
1326,954569,20,male,0,data_science,64
1327,925026,19,female,0,data_analysis,81
1328,481676,18,male,1,data_science,87
1329,954879,22,female,0,data_engineering,83
1330,148850,18,male,0,data_engineering,97
1331,854011,18,male,0,data_engineering,50
1332,972771,21,male,0,data_analysis,47
1333,586363,22,male,0,data_analysis,56
1334,879582,22,male,0,data_engineering,84
1335,647446,19,male,0,data_engineering,76
1336,277262,18,male,0,data_engineering,41
1337,422941,18,male,0,data_science,97
1338,504053,17,male,1,data_engineering,64
1339,880086,18,male,0,data_science,46
1340,666870,19,male,0,data_science,99
1341,343067,22,male,0,data_analysis,68
1342,823421,22,male,0,data_science,91
1343,898308,19,female,0,data_science,96
1344,539310,20,male,0,data_science,81
1345,921990,20,female,0,data_engineering,95
1346,908380,19,male,0,data_science,44
1347,332860,18,female,0,data_engineering,69
1348,542092,18,female,0,data_science,77
1349,822731,18,male,0,data_engineering,47
1350,392683,17,female,1,data_engineering,65
1351,557406,18,female,0,data_science,53
1352,958226,17,male,0,data_engineering,71
1353,258699,22,male,0,data_analysis,52
1354,789006,17,female,0,data_engineering,56
1355,966312,22,female,0,data_science,54
1356,936657,22,male,0,data_science,46
1357,971002,21,male,0,data_analysis,95
1358,362299,20,male,0,data_analysis,68
1359,380964,22,female,0,data_engineering,62
1360,691901,21,female,0,data_engineering,45
1361,711992,19,female,0,data_science,71
1362,295188,21,male,0,data_engineering,47
1363,832352,20,male,0,data_engineering,52
1364,302707,22,male,0,data_analysis,80
1365,245736,20,male,1,data_engineering,72
1366,904323,19,male,0,data_analysis,51
1367,581574,20,male,0,data_analysis,57
1368,980051,21,female,0,data_engineering,91
1369,560070,19,male,0,data_science,93
1370,736430,19,male,0,data_engineering,96
1371,593791,22,male,1,data_engineering,71
1372,184750,18,male,0,data_science,61
1373,256665,20,female,0,data_analysis,45
1374,675858,17,male,0,data_science,74
1375,191395,22,male,0,data_analysis,47
1376,830675,21,male,0,data_science,55
1377,591107,18,male,0,data_science,89
1378,899155,21,male,0,data_analysis,93
1379,860685,20,male,0,data_science,87
1380,251935,19,female,0,data_analysis,41
1381,396844,22,female,0,data_analysis,48
1382,205410,22,female,0,data_engineering,72
1383,844403,19,male,1,data_engineering,83
1384,499389,18,male,0,data_analysis,83
1385,234571,19,female,0,data_engineering,63
1386,515191,22,male,0,data_science,77
1387,548516,22,male,0,data_science,56
1388,988567,22,female,0,data_science,99
1389,348899,18,male,0,data_science,52
1390,304021,19,male,0,data_science,54
1391,419205,22,male,0,data_engineering,45
1392,954654,18,male,0,data_analysis,97
1393,440617,21,male,0,data_engineering,46
1394,245771,22,male,0,data_science,59
1395,263787,20,male,0,data_engineering,66
1396,743098,21,male,0,data_analysis,76
1397,413545,20,male,0,data_science,57
1398,364792,19,male,1,data_analysis,46
1399,608902,17,male,0,data_engineering,67
1400,309351,20,male,1,data_science,80
1401,166943,17,female,1,data_engineering,71
1402,430415,17,male,0,data_engineering,48
1403,364674,20,female,0,data_science,87
1404,151222,20,male,0,data_analysis,87
1405,444623,22,male,0,data_science,81
1406,594696,21,female,0,data_science,44
1407,700533,17,male,0,data_science,55
1408,766514,19,female,0,data_analysis,97
1409,719764,21,female,0,data_analysis,55
1410,713293,22,male,0,data_science,51
1411,740389,19,female,0,data_analysis,76
1412,833715,19,female,0,data_analysis,53
1413,266621,17,female,0,data_engineering,85
1414,154416,20,male,0,data_engineering,63
1415,872215,21,female,0,data_science,46
1416,518231,17,male,0,data_engineering,89
1417,458173,19,male,0,data_analysis,53
1418,630767,19,male,0,data_science,94
1419,606737,21,female,0,data_science,71
1420,156503,22,female,0,data_analysis,68
1421,988695,21,male,0,data_engineering,80
1422,738696,21,female,0,data_engineering,74
1423,780839,21,female,1,data_engineering,75
1424,307009,19,female,0,data_engineering,44
1425,547864,19,female,0,data_science,54
1426,806727,22,male,0,data_science,57
1427,493893,21,male,0,data_engineering,71
1428,775978,19,female,0,data_analysis,63
1429,992358,19,female,0,data_engineering,85
1430,343133,18,female,0,data_science,56
1431,438622,22,male,0,data_engineering,72
1432,233962,17,female,0,data_analysis,74
1433,654436,22,female,0,data_engineering,78
1434,249993,20,male,0,data_analysis,41
1435,956546,20,male,0,data_analysis,74
1436,582062,22,male,0,data_science,92
1437,279352,22,male,0,data_science,99
1438,108757,19,male,0,data_analysis,68
1439,795530,21,male,0,data_analysis,91
1440,401922,17,male,0,data_science,63
1441,899255,21,female,0,data_analysis,45
1442,680336,18,male,0,data_engineering,69
1443,195114,17,female,0,data_science,76
1444,266575,19,male,0,data_engineering,51
1445,267792,19,male,0,data_engineering,82
1446,906466,17,male,1,data_analysis,49
1447,754846,20,male,0,data_engineering,57
1448,662836,17,male,0,data_engineering,78
1449,931195,19,female,0,data_engineering,76
1450,348758,21,male,0,data_science,72
1451,637535,17,female,0,data_science,77
1452,409304,20,male,0,data_engineering,84
1453,841228,17,male,0,data_engineering,96
1454,730325,17,male,0,data_engineering,59
1455,968734,17,male,0,data_engineering,54
1456,481718,18,male,1,data_analysis,91
1457,743807,21,male,0,data_engineering,66
1458,488683,22,female,1,data_analysis,75
1459,507354,17,male,0,data_engineering,56
1460,593765,19,male,0,data_analysis,62
1461,355183,17,female,0,data_analysis,49
1462,649040,22,male,0,data_analysis,67
1463,817847,22,female,0,data_analysis,98
1464,990646,20,male,1,data_science,44
1465,810945,20,female,1,data_analysis,87
1466,163149,17,male,0,data_science,75
1467,135631,22,male,0,data_analysis,91
1468,570356,18,female,0,data_analysis,67
1469,498061,19,male,0,data_science,45
1470,427650,20,male,0,data_analysis,80
1471,507487,21,female,1,data_analysis,49
1472,257220,17,female,1,data_analysis,55
1473,389619,19,male,0,data_engineering,64
1474,566060,21,male,1,data_engineering,70
1475,382794,22,female,1,data_analysis,70
1476,763419,21,female,0,data_science,56
1477,701797,21,female,0,data_science,60
1478,930011,22,female,0,data_engineering,92
1479,201578,22,female,0,data_engineering,98
1480,808194,18,male,0,data_science,100
1481,522861,17,male,0,data_engineering,49
1482,728612,21,female,0,data_analysis,50
1483,379785,18,male,0,data_engineering,68
1484,391317,17,male,0,data_engineering,52
1485,736450,20,male,0,data_engineering,44
1486,752381,17,male,0,data_engineering,48
1487,540865,19,male,0,data_engineering,40
1488,672964,18,male,0,data_engineering,64
1489,762332,17,female,0,data_analysis,74
1490,437153,18,female,0,data_analysis,77
1491,912406,18,female,0,data_engineering,45
1492,145164,17,female,0,data_engineering,81
1493,872606,19,female,0,data_engineering,83
1494,742930,20,male,0,data_science,56
1495,733195,19,male,0,data_science,69
1496,764591,20,female,0,data_engineering,49
1497,523675,20,male,1,data_analysis,77
1498,739150,18,female,0,data_analysis,84
1499,639482,19,female,1,data_science,56
1500,251740,19,female,0,data_science,73
1501,578953,21,male,0,data_science,93
1502,999026,17,female,1,data_engineering,61
1503,706807,22,female,0,data_analysis,73
1504,115921,20,male,0,data_analysis,41
1505,267583,19,male,1,data_analysis,90
1506,535167,20,female,0,data_analysis,63
1507,368456,21,female,0,data_engineering,46
1508,629238,19,female,1,data_analysis,73
1509,337602,17,female,0,data_engineering,56
1510,110204,17,male,0,data_engineering,41
1511,140864,17,male,0,data_engineering,99
1512,618754,21,male,0,data_science,98
1513,822221,19,male,0,data_analysis,88
1514,326031,20,female,0,data_analysis,51
1515,295870,22,female,0,data_science,75
1516,578764,19,male,0,data_science,46
1517,330561,20,female,0,data_engineering,69
1518,409963,22,female,0,data_engineering,43
1519,949065,18,male,0,data_engineering,82
1520,348114,20,male,0,data_engineering,98
1521,685510,20,male,0,data_science,82
1522,805296,18,female,0,data_analysis,58
1523,442157,17,male,0,data_analysis,66
1524,673818,17,male,0,data_science,91
1525,274883,22,female,0,data_science,48
1526,877608,22,female,1,data_engineering,67
1527,719791,19,male,1,data_engineering,69
1528,711721,22,male,0,data_engineering,83
1529,875909,19,female,0,data_analysis,44
1530,638975,21,female,0,data_analysis,76
1531,628493,20,male,0,data_engineering,71
1532,988535,22,male,0,data_analysis,73
1533,769621,22,male,0,data_engineering,58
1534,701158,22,male,0,data_science,65
1535,621139,17,female,0,data_analysis,88
1536,987868,22,male,0,data_science,46
1537,196385,22,male,0,data_analysis,55
1538,638849,22,male,0,data_science,47
1539,424107,21,male,0,data_science,51
1540,890265,18,male,0,data_analysis,85
1541,295076,18,female,0,data_analysis,66
1542,258600,22,male,1,data_science,75
1543,442854,18,female,0,data_analysis,64
1544,974628,19,male,0,data_science,84
1545,206460,20,female,0,data_engineering,67
1546,399216,22,male,0,data_engineering,73
1547,295438,20,male,0,data_engineering,61
1548,941095,17,male,1,data_engineering,47
1549,813573,20,female,0,data_engineering,69
1550,597679,21,male,1,data_analysis,50
1551,522246,17,male,0,data_science,94
1552,946915,18,male,0,data_science,88
1553,164422,20,female,0,data_analysis,95
1554,149568,19,female,0,data_engineering,47
1555,305740,19,male,0,data_engineering,48
1556,211724,20,female,0,data_science,86
1557,636855,18,male,1,data_engineering,85
1558,695535,20,male,0,data_analysis,66
1559,751879,21,female,1,data_engineering,87
1560,961394,20,male,0,data_analysis,76
1561,935405,21,female,0,data_analysis,68
1562,845474,17,male,0,data_engineering,42
1563,376425,17,female,0,data_analysis,69
1564,398548,18,male,0,data_analysis,76
1565,420753,20,female,0,data_science,64
1566,520631,20,female,0,data_analysis,66
1567,392937,17,male,0,data_analysis,98
1568,721939,22,female,0,data_science,78
1569,359433,20,male,0,data_engineering,51
1570,764419,19,male,1,data_science,69
1571,966052,18,female,0,data_science,83
1572,986790,18,female,0,data_engineering,74
1573,937374,21,male,0,data_science,96
1574,547226,19,female,1,data_analysis,45
1575,257345,22,male,0,data_analysis,94
1576,504009,18,female,0,data_science,100
1577,443418,19,male,1,data_science,53
1578,893591,21,male,0,data_engineering,84
1579,654865,22,female,0,data_analysis,73
1580,666608,17,male,0,data_engineering,68
1581,113992,19,female,0,data_science,77
1582,220305,18,female,0,data_science,94
1583,981898,19,male,0,data_engineering,83
1584,592575,19,male,0,data_engineering,49
1585,911141,19,male,0,data_analysis,55
1586,124943,21,male,0,data_engineering,96
1587,143845,18,male,0,data_engineering,56
1588,620956,20,female,0,data_analysis,57
1589,818286,18,female,0,data_analysis,46
1590,364665,20,male,0,data_science,72
1591,335881,21,male,0,data_engineering,45
1592,521142,22,male,0,data_engineering,52
1593,446732,20,female,0,data_engineering,49
1594,309288,18,female,0,data_analysis,40
1595,961800,17,female,0,data_engineering,50
1596,250180,20,male,0,data_science,89
1597,989029,21,male,0,data_analysis,54
1598,713965,19,male,0,data_engineering,64
1599,423099,20,female,0,data_analysis,99
1600,855504,22,male,0,data_analysis,83
1601,139083,21,male,0,data_engineering,52
1602,175990,22,male,0,data_science,96
1603,489163,20,male,0,data_engineering,42
1604,918104,21,male,0,data_engineering,90
1605,756106,21,male,0,data_analysis,96
1606,201139,17,male,0,data_analysis,71
1607,716059,19,male,0,data_analysis,80
1608,988379,21,female,0,data_science,96
1609,496261,17,female,0,data_engineering,71
1610,625615,17,male,0,data_analysis,70
1611,497243,20,male,0,data_analysis,62
1612,470401,22,male,0,data_engineering,99
1613,768499,22,male,0,data_engineering,82
1614,604574,20,female,0,data_engineering,51
1615,410760,18,male,0,data_engineering,93
1616,308640,22,male,0,data_analysis,57
1617,366758,19,male,0,data_engineering,51
1618,285277,18,male,1,data_engineering,80
1619,232108,19,male,0,data_analysis,73
1620,232860,17,male,0,data_science,72
1621,832459,20,female,0,data_analysis,67
1622,593901,21,male,0,data_science,80
1623,441831,17,female,1,data_science,74
1624,155316,19,male,0,data_engineering,86
1625,207053,20,male,1,data_science,92
1626,620353,21,male,1,data_science,57
1627,110288,20,male,0,data_science,43
1628,605913,17,male,0,data_engineering,89
1629,937133,18,male,0,data_engineering,97
1630,127311,19,male,0,data_analysis,44
1631,754291,22,female,0,data_analysis,84
1632,466247,21,female,0,data_analysis,63
1633,531107,22,male,0,data_engineering,71
1634,244911,18,female,0,data_science,61
1635,876224,20,male,0,data_analysis,90
1636,353920,22,female,0,data_analysis,44
1637,913534,19,female,0,data_analysis,56
1638,507306,22,male,0,data_engineering,68
1639,457987,19,female,0,data_engineering,80
1640,530851,22,male,0,data_analysis,99
1641,687060,17,male,0,data_science,60
1642,515165,20,female,0,data_engineering,74
1643,165394,17,male,0,data_engineering,48
1644,951488,19,female,0,data_analysis,99
1645,184284,19,male,0,data_engineering,43
1646,430423,17,female,0,data_analysis,52
1647,778395,22,female,0,data_science,74
1648,979691,21,male,0,data_analysis,60
1649,499343,17,female,0,data_engineering,87
1650,616662,22,female,0,data_science,90
1651,711125,18,male,0,data_engineering,64
1652,318422,21,female,0,data_science,76
1653,931082,18,female,1,data_science,52
1654,662767,21,male,0,data_science,90
1655,854209,19,female,0,data_science,51
1656,461256,20,male,0,data_engineering,75
1657,157735,17,female,0,data_engineering,50
1658,489021,20,male,1,data_engineering,62
1659,574563,20,male,0,data_science,45
1660,947578,17,female,0,data_science,48
1661,440793,20,male,0,data_engineering,57
1662,485720,19,female,0,data_engineering,59
1663,979626,18,female,0,data_science,65
1664,570507,21,female,0,data_analysis,73
1665,358516,22,male,0,data_analysis,54
1666,581546,20,female,0,data_engineering,62
1667,651943,17,male,0,data_analysis,46
1668,279732,19,female,0,data_analysis,72
1669,657084,19,male,1,data_science,92
1670,915244,22,female,0,data_science,40
1671,687764,21,male,0,data_engineering,57
1672,143405,20,male,0,data_engineering,94
1673,752702,20,female,0,data_analysis,77
1674,839618,19,male,0,data_analysis,85
1675,685154,20,male,0,data_analysis,71
1676,162585,22,female,0,data_science,46
1677,528197,18,male,0,data_analysis,81
1678,334896,19,male,0,data_science,78
1679,607980,20,male,0,data_engineering,80
1680,184560,18,male,0,data_engineering,80
1681,420232,18,male,0,data_science,62
1682,163313,22,male,0,data_analysis,80
1683,263494,18,male,0,data_engineering,55
1684,199240,18,female,0,data_science,85
1685,460792,22,female,0,data_engineering,89
1686,157917,21,female,0,data_analysis,40
1687,409329,19,male,0,data_analysis,41
1688,133279,18,female,0,data_analysis,64
1689,687161,22,male,0,data_engineering,67
1690,806124,17,male,0,data_engineering,43
1691,339924,18,male,1,data_science,86
1692,444654,17,female,0,data_science,68
1693,671092,22,male,1,data_analysis,85
1694,488055,20,female,0,data_science,65
1695,173222,22,male,1,data_engineering,91
1696,407875,17,male,0,data_engineering,60
1697,206275,22,male,0,data_science,94
1698,468643,18,male,0,data_analysis,99
1699,829212,19,male,0,data_engineering,83
1700,949127,18,male,0,data_analysis,82
1701,697315,17,male,0,data_engineering,49
1702,304375,22,female,0,data_science,80
1703,314244,17,male,0,data_science,52
1704,994738,20,male,0,data_analysis,95
1705,611996,17,male,0,data_analysis,59
1706,683408,22,male,0,data_engineering,91
1707,257371,19,female,0,data_analysis,81
1708,593093,22,female,0,data_science,40
1709,963045,22,male,0,data_science,89
1710,755612,17,male,1,data_engineering,54
1711,533523,19,female,0,data_science,61
1712,276412,18,male,0,data_science,50
1713,641923,19,male,0,data_science,71
1714,394548,20,male,0,data_analysis,50
1715,901110,18,female,0,data_engineering,89
1716,171547,19,male,0,data_analysis,41
1717,680257,19,male,0,data_science,100
1718,532160,22,male,0,data_science,63
1719,570641,17,male,0,data_science,52
1720,841002,19,female,0,data_analysis,49
1721,430556,21,female,0,data_engineering,75
1722,437772,22,male,0,data_science,95
1723,686540,17,male,1,data_analysis,66
1724,240084,20,male,0,data_analysis,70
1725,299392,17,male,0,data_engineering,90
1726,234806,21,female,0,data_analysis,61
1727,352916,19,male,0,data_science,61
1728,561382,22,female,0,data_science,42
1729,928930,20,male,0,data_analysis,80
1730,769633,20,male,0,data_engineering,85
1731,170863,22,male,0,data_analysis,88
1732,854047,18,male,0,data_analysis,97
1733,533156,20,male,0,data_engineering,97
1734,853388,18,male,0,data_analysis,82
1735,984121,20,male,1,data_science,63
1736,894356,21,male,0,data_science,51
1737,864611,21,female,0,data_analysis,44
1738,180389,21,female,0,data_science,81
1739,166097,21,female,0,data_analysis,63
1740,318435,18,female,0,data_science,64
1741,584128,17,female,0,data_science,57
1742,677823,19,female,0,data_engineering,42
1743,980857,18,male,0,data_analysis,48
1744,623686,17,male,0,data_engineering,92
1745,238144,20,female,1,data_science,52
1746,276305,18,female,0,data_analysis,66
1747,431549,20,female,1,data_analysis,56
1748,880445,18,male,0,data_science,62
1749,331501,19,female,0,data_engineering,75
1750,637625,22,male,0,data_engineering,76
1751,404811,20,female,0,data_analysis,96
1752,566988,21,female,0,data_engineering,85
1753,662630,22,male,1,data_engineering,79
1754,267615,20,female,1,data_analysis,82
1755,907790,21,male,0,data_engineering,87
1756,585967,18,male,1,data_science,100
1757,244754,20,female,0,data_engineering,48
1758,927285,22,male,0,data_science,69
1759,236209,21,female,0,data_engineering,53
1760,212034,21,female,0,data_engineering,85
1761,892535,19,male,1,data_analysis,53
1762,319079,22,male,0,data_science,90
1763,821723,19,male,0,data_science,51
1764,177660,17,male,1,data_analysis,93
1765,399221,19,male,0,data_analysis,62
1766,620525,22,female,0,data_engineering,50
1767,100155,18,female,0,data_engineering,43
1768,204993,17,female,0,data_science,41
1769,300847,19,female,1,data_engineering,61
1770,228215,22,male,1,data_science,93
1771,384122,21,male,0,data_engineering,84
1772,730154,19,male,0,data_analysis,76
1773,941039,17,male,0,data_engineering,54
1774,684997,22,male,0,data_science,97
1775,955323,20,male,0,data_analysis,66
1776,909122,19,female,0,data_analysis,95
1777,672122,18,male,0,data_engineering,92
1778,950374,18,male,1,data_engineering,75
1779,462499,21,male,0,data_analysis,66
1780,155971,20,male,1,data_analysis,78
1781,126563,20,female,0,data_engineering,58
1782,301275,21,male,0,data_analysis,64
1783,541852,22,male,1,data_engineering,75
1784,884295,18,male,0,data_engineering,55
1785,240920,20,male,1,data_science,46
1786,799996,17,male,0,data_engineering,73
1787,290778,19,male,0,data_engineering,100
1788,829484,17,male,0,data_science,61
1789,836683,22,male,1,data_engineering,81
1790,999300,18,male,0,data_engineering,61
1791,799364,19,female,0,data_analysis,74
1792,632757,19,male,1,data_engineering,82
1793,542562,21,male,0,data_engineering,98
1794,343681,22,male,0,data_science,98
1795,913502,22,female,0,data_analysis,76
1796,433442,21,male,0,data_science,53
1797,471478,20,female,0,data_science,47
1798,121519,18,female,0,data_engineering,66
1799,772528,18,male,0,data_engineering,94
1800,178595,21,female,0,data_science,53
1801,458489,22,female,0,data_analysis,98
1802,105127,20,female,0,data_analysis,92
1803,612704,19,male,0,data_engineering,59
1804,103507,20,female,0,data_science,67
1805,335278,19,female,0,data_engineering,69
1806,327862,18,male,0,data_science,86
1807,497509,17,male,0,data_analysis,41
1808,227541,21,male,1,data_engineering,59
1809,780476,17,female,0,data_science,61
1810,841446,17,male,0,data_engineering,99
1811,170741,22,female,0,data_engineering,79
1812,796245,17,female,0,data_analysis,63
1813,953260,18,male,0,data_analysis,60
1814,377160,17,male,0,data_science,64
1815,312976,22,male,1,data_engineering,100
1816,153914,22,male,0,data_analysis,85
1817,715610,22,female,1,data_analysis,68
1818,311296,18,female,0,data_engineering,41
1819,212612,22,male,0,data_analysis,70
1820,677612,20,female,0,data_analysis,58
1821,457593,22,female,0,data_analysis,83
1822,994531,22,female,0,data_science,67
1823,123058,19,male,0,data_analysis,88
1824,599477,18,female,0,data_analysis,98
1825,226114,18,male,1,data_engineering,90
1826,223552,17,female,0,data_science,70
1827,561432,20,female,0,data_science,69
1828,268417,20,male,0,data_engineering,97
1829,391127,20,male,0,data_engineering,58
1830,989060,17,male,0,data_analysis,100
1831,174286,22,female,0,data_analysis,73
1832,737698,17,female,0,data_analysis,43
1833,604345,19,male,0,data_analysis,64
1834,489857,20,female,0,data_engineering,89
1835,738088,19,male,0,data_engineering,57
1836,430507,21,female,0,data_science,85
1837,382237,17,male,0,data_engineering,62
1838,890682,21,female,0,data_engineering,91
1839,875797,20,female,0,data_engineering,40
1840,486820,21,male,0,data_engineering,85
1841,209355,21,male,0,data_engineering,85
1842,488573,20,male,0,data_science,100
1843,514029,22,male,0,data_analysis,91
1844,884040,17,male,0,data_science,56
1845,955432,17,male,0,data_analysis,60
1846,472450,22,female,0,data_analysis,75
1847,813738,17,male,0,data_analysis,43
1848,560747,19,female,1,data_analysis,99
1849,942257,21,female,0,data_science,100
1850,302865,22,female,0,data_engineering,79
1851,171608,18,male,0,data_science,95
1852,743360,22,male,0,data_engineering,44
1853,196379,20,male,0,data_science,47
1854,933114,21,male,0,data_analysis,77
1855,102536,21,male,0,data_engineering,69
1856,654041,17,male,0,data_analysis,99
1857,892158,21,male,1,data_engineering,44
1858,178492,18,male,0,data_analysis,54
1859,738495,21,male,1,data_science,49
1860,703285,19,female,1,data_engineering,47
1861,571425,19,male,0,data_science,52
1862,657602,18,male,0,data_science,99
1863,124606,21,male,0,data_science,51
1864,612132,22,male,0,data_engineering,51
1865,164770,19,male,0,data_engineering,46
1866,623761,17,female,0,data_science,100
1867,501717,18,male,0,data_science,81
1868,714796,21,female,0,data_analysis,83
1869,736779,21,female,0,data_science,87
1870,307156,20,male,1,data_analysis,73
1871,469652,17,female,0,data_engineering,78
1872,934111,20,male,0,data_engineering,76
1873,661688,18,male,0,data_analysis,54
1874,330803,20,male,0,data_science,97
1875,813896,22,male,0,data_science,57
1876,218178,21,female,1,data_science,88
1877,146042,20,female,0,data_analysis,64
1878,523716,17,male,1,data_science,90
1879,719224,22,male,0,data_analysis,88
1880,751441,17,female,0,data_science,63
1881,570677,19,female,0,data_analysis,99
1882,421913,19,female,0,data_engineering,72
1883,908400,17,female,0,data_science,46
1884,984276,20,male,0,data_analysis,47
1885,972068,19,male,0,data_analysis,54
1886,398520,17,male,0,data_science,57
1887,590414,21,male,0,data_analysis,71
1888,461756,18,male,0,data_analysis,97
1889,997073,21,female,1,data_analysis,70
1890,955385,17,male,0,data_science,93
1891,341986,21,male,0,data_science,66
1892,914530,18,male,0,data_science,59
1893,211092,20,female,0,data_analysis,47
1894,773012,19,male,0,data_analysis,78
1895,477988,19,male,0,data_engineering,91
1896,391395,17,female,0,data_analysis,61
1897,439625,19,male,0,data_analysis,75
1898,867946,21,male,1,data_science,55
1899,892874,21,male,0,data_science,76
1900,475477,21,male,0,data_analysis,56
1901,126455,17,female,0,data_science,51
1902,479462,20,female,0,data_science,58
1903,566162,21,female,0,data_analysis,95
1904,185177,18,female,0,data_analysis,86
1905,222484,20,female,0,data_analysis,65
1906,991158,22,male,0,data_science,65
1907,473672,21,male,0,data_science,50
1908,522878,18,female,0,data_analysis,51
1909,341989,17,female,0,data_analysis,43
1910,872494,19,female,0,data_analysis,41
1911,276651,20,female,0,data_analysis,76
1912,170773,22,male,0,data_analysis,81
1913,536046,18,female,0,data_analysis,82
1914,469466,18,male,0,data_science,98
1915,927963,22,male,0,data_science,79
1916,694745,17,male,0,data_engineering,85
1917,230348,18,female,0,data_analysis,70
1918,131180,17,female,0,data_analysis,96
1919,684257,21,male,0,data_analysis,57
1920,810014,18,male,0,data_science,77
1921,721030,18,male,0,data_engineering,96
1922,136831,20,male,0,data_engineering,87
1923,284586,22,female,0,data_science,64
1924,892680,22,female,1,data_engineering,88
1925,554018,20,female,0,data_engineering,94
1926,804567,20,female,0,data_analysis,99
1927,175789,20,female,0,data_analysis,61
1928,808444,20,female,0,data_science,48
1929,741207,19,male,0,data_science,52
1930,541767,17,male,0,data_engineering,91
1931,524397,18,male,0,data_science,72
1932,363331,19,female,0,data_science,46
1933,223094,19,male,0,data_engineering,89
1934,604822,17,male,0,data_analysis,85
1935,611151,18,female,0,data_analysis,80
1936,565094,22,female,0,data_science,95
1937,983695,22,female,0,data_science,70
1938,147602,20,male,1,data_analysis,98
1939,677153,17,male,1,data_engineering,43
1940,207195,17,male,0,data_science,91
1941,329142,20,female,0,data_engineering,93
1942,973907,22,female,0,data_science,45
1943,683393,20,female,1,data_engineering,86
1944,242840,17,female,0,data_engineering,97
1945,695159,21,male,0,data_engineering,80
1946,194239,20,male,0,data_analysis,92
1947,632112,17,male,0,data_engineering,82
1948,989085,20,female,0,data_analysis,44
1949,466138,17,male,0,data_science,86
1950,183954,18,female,1,data_science,68
1951,934959,19,male,0,data_science,46
1952,292616,19,male,0,data_engineering,72
1953,534360,22,male,0,data_science,62
1954,179752,19,female,0,data_science,82
1955,603305,21,female,0,data_engineering,53
1956,895866,18,male,0,data_science,96
1957,905295,17,female,0,data_engineering,60
1958,100176,18,male,0,data_science,87
1959,982731,22,female,0,data_engineering,94
1960,232384,18,male,1,data_analysis,47
1961,779595,22,female,0,data_engineering,91
1962,639815,19,male,0,data_engineering,50
1963,205100,19,male,0,data_science,89
1964,364092,17,male,1,data_engineering,57
1965,366272,20,female,0,data_analysis,82
1966,550258,17,female,0,data_analysis,91
1967,405176,21,male,0,data_analysis,92
1968,751769,20,female,1,data_science,88
1969,189381,19,male,0,data_science,91
1970,223995,21,female,0,data_science,91
1971,821435,20,female,0,data_analysis,53
1972,965592,17,male,1,data_science,40
1973,459209,22,male,0,data_analysis,72
1974,951486,21,male,0,data_science,58
1975,779313,21,male,0,data_science,82
1976,215938,22,male,0,data_engineering,75
1977,613685,21,female,0,data_science,72
1978,800076,17,female,1,data_engineering,84
1979,526301,18,male,0,data_engineering,71
1980,622075,17,male,0,data_analysis,73
1981,780113,18,male,0,data_science,73
1982,246729,18,male,0,data_analysis,44
1983,141293,22,male,0,data_engineering,50
1984,734800,17,female,1,data_engineering,47
1985,847091,22,male,0,data_analysis,96
1986,972825,20,male,0,data_engineering,93
1987,644741,17,male,0,data_analysis,53
1988,166182,21,male,0,data_engineering,68
1989,893597,20,female,0,data_science,77
1990,447748,19,female,0,data_analysis,49
1991,803185,19,female,0,data_science,70
1992,658636,19,male,0,data_engineering,40
1993,439614,20,male,0,data_engineering,48
1994,208132,18,female,0,data_analysis,69
